Id,PostTypeId,AcceptedAnswerId,creationDate,CurrentDate,Days,Score,ViewCount,Body,LastActivityDate,Title,Tags,AnswerCount,CommentCount,Class
57966015,1,,17-09-2019,23-10-2020,402,1,119,"<p>I am running the following create index call in a prepared statement:</p>

<pre><code>CREATE INDEX tmplocind_1
 ON TMPLOCATION( country_name );

 CREATE INDEX tmplocind_2
 ON TMPLOCATION(subdivision_1_name, city_name);

 CREATE INDEX tmplatlngind
 ON TMPLATLNG(geoname_id);
</code></pre>

<p>When I run this in SQL Developer, the indexes are all created.   But when I submit it as a prepared statement, I get:
ORA-02158: invalid CREATE INDEX option</p>

<p>I have tried taking out the semicolon(s) to no avail.  I don't understand this difference in behavior.</p>
",9/17/2019 1:22,"Getting ""invalid create index error"" on java prepared statement call but identical statement works in SQL Developer",<sql><database><oracle><indexing>,1,3,0
25913032,1,,18-09-2014,23-10-2020,2227,12,910,"<p>I have an intermittent problem with a web application that frequently has to open a file located on the database server as part of regular operations.  For the vast majority of the time, this functions without issue, however, at seemingly random times, the corresponding requests start returning HTTP 400 errors.  Bouncing the apache server addresses the issue for a time, but it invariably returns in a day or at most a week.</p>

<p>I added some logging to the relevant pl/sql code (no, don't run away! come back!), which I've listed below for reference:</p>

<pre><code>declare
  bl_blob blob;
  bf_file bfile := bfilename(&lt;directory that totally exists&gt;, &lt;file that totally exists&gt;);
begin
  dbms_lob.createTemporary(bl_blob, true);
  dbms_lob.open(bf_file, dbms_lob.lob_readonly);
  dbms_lob.open(bl_blob, dbms_lob.lob_readwrite);
  dbms_lob.loadfromfile(bl_blob, bf_file, dbms_lob.getLength(bf_file));
  dbms_lob.close(bf_file);
  return bl_blob;
end;
</code></pre>

<p>It turns out the 400 errors correspond to the following ORA-22288 error:</p>

<pre><code>file or LOB operation FILEOPEN failed
The program issued a command but the command length is incorrect
</code></pre>

<p>My question is, why would the operation suddenly, and repeatedly, start erroring out where previously the same file could be opened without issue?  The underlying file is never changed and only ever opened programmatically with read only permissions.</p>

<p>All the forum digging I've done so far has yielded mostly a slew of ""turn it off and on"" solutions, which...yeah.</p>

<p>Any help is greatly appreciated.</p>
",7/7/2017 3:49,Intermittent ORA-22288 error - command length incorrect,<oracle><file-io><plsql>,3,9,0
33793808,1,33798488,19-11-2015,23-10-2020,1800,1,869,"<p>I have a stored procedure where in a variable assignment involving an xml string, there's a possibility of having the following error:</p>

<p>SQL Error: ORA-31011: XML parsing failed
ORA-19202: Error occurred in XML processing
LPX-00242: invalid use of ampersand ('&amp;') character (use '&amp;')</p>

<p>I enclosed the assignment in a begin-exception block, where I declared the error -19202, but it didn't work. Catching the -31011 error worked, just wondering if there's a way of catching the LPX-00242 specifically because it is a procedure that parses a big amount of xml messages, throwing a little amount of errors (most of the xml messages are ok), the requirement is specific for messages that have '&amp;' inside, so I need only to catch and sanitize those messages to not overload the procedure, that's already a bit slow nowadays.</p>

<p>As far as I know, the -31011 error might happen for many causes, not only for the &amp; character.</p>

<p>Thanks in advance. </p>

<p>EDIT</p>

<pre><code>
-- The procedure starts before this, but here we have the errors related to xml
-- Error_ampersand was mapped to -31011
   BEGIN
                v_xml := sys.xmltype.createXML(message);
                EXCEPTION
                    WHEN error_ampersand THEN
                    -- Normalize ampersands
                    normalize_ampersands(message); -- this function justs normalizes the xml changing the & for its code
                    v_xml := sys.xmltype.createXML(message);
                END;
-- After this, we save the v_xml in a table among other data processing
</code></pre>
",11/19/2015 8:18,PL-SQL: catch specific error,<xml><oracle><stored-procedures><plsql>,1,4,0
57974288,1,,17-09-2019,23-10-2020,402,1,25,"<p>The environment is React, .NET Core 2.2.5, Oracle EF Core 2.19.30, Oracle 12c.</p>

<p>I am using the following code to add change log entries whenever an entity is changed in some way. Everything I've seen on Google indicates this should work. However, when it gets to the ""base.SaveChanges()"" call, I get the error ""database operation expected to affect 1 row(s) but actually affected 5 row(s)"". If I remove the change log code and just call ""base.SaveChanges()"", it works fine and does update the expected row, so the issue is clearly related to the change log entries itself.</p>

<p>I've seen this error on Google, but the actual number is always 0, never more. The other strange thing is that every time I run the code, the ""actual"" number increases by 5 (I'm up to 95 at the moment, and that's after I rebooted), which does happen to be the number of change log entries that should be added.</p>

<p>I don't see anything unusual in my situation, other than I'm using Oracle (I plan on testing this with SQL Server at home soon). </p>

<pre><code>    public override int SaveChanges()
    {
        List&lt;EntityEntry&gt; entries = ChangeTracker.Entries().Where(x =&gt; x.State == EntityState.Added || x.State == EntityState.Modified || x.State == EntityState.Deleted).ToList();

        foreach (EntityEntry entry in entries.ToArray())
        {
            string tableName = new SafetyDataContext().Model.FindEntityType(entry.Entity.GetType()).Relational().TableName;
            string keyData = GetPrimaryKeyValue(entry);

            if (entry.State == EntityState.Added)
            {
                PropertyValues currentValues = entry.CurrentValues;

                for (int i = 0; i &lt; currentValues.Properties.Count; i++)
                {
                    string columnName = currentValues.Properties[i].Relational().ColumnName;
                    string newValue = currentValues[currentValues.Properties[i].Name] != null ? currentValues[currentValues.Properties[i].Name].ToString() : string.Empty;

                    EntityChangeModel log = new EntityChangeModel()
                    {
                        Change_Type = ""ADD"",
                        Change_Date = DateTime.Now,
                        Change_User_ID = 0,
                        Table_Name = tableName,
                        Column_Name = columnName,
                        Primary_Key = keyData,
                        Old_Value = string.Empty,
                        New_Value = newValue
                    };

                    this.Changes.Add(log);
                }
            }
            else if (entry.State == EntityState.Modified)
            {
                PropertyValues currentValues = entry.CurrentValues;
                PropertyValues originalValues = entry.OriginalValues;

                for (int i = 0; i &lt; currentValues.Properties.Count; i++)
                {
                    string columnName = currentValues.Properties[i].Relational().ColumnName;
                    string oldValue = entry.GetDatabaseValues().GetValue&lt;object&gt;(originalValues.Properties[i].Name) != null ? entry.GetDatabaseValues().GetValue&lt;object&gt;(originalValues.Properties[i].Name).ToString() : string.Empty;
                    string newValue = currentValues[currentValues.Properties[i].Name] != null ? currentValues[currentValues.Properties[i].Name].ToString() : string.Empty;

                    if (oldValue != newValue)
                    {
                        EntityChangeModel log = new EntityChangeModel()
                        {
                            Change_Type = ""CHANGE"",
                            Change_Date = DateTime.Now,
                            Change_User_ID = 0,
                            Table_Name = tableName,
                            Column_Name = columnName,
                            Primary_Key = keyData,
                            Old_Value = oldValue,
                            New_Value = newValue
                        };

                        this.Changes.Add(log);
                    }
                }
            }
            else if (entry.State == EntityState.Deleted)
            {
                PropertyValues originalValues = entry.OriginalValues;

                for (int i = 0; i &lt; originalValues.Properties.Count; i++)
                {
                    string columnName = originalValues.Properties[i].Relational().ColumnName;
                    string oldValue = entry.GetDatabaseValues().GetValue&lt;object&gt;(originalValues.Properties[i].Name) != null ? entry.GetDatabaseValues().GetValue&lt;object&gt;(originalValues.Properties[i].Name).ToString() : string.Empty;

                    EntityChangeModel log = new EntityChangeModel()
                    {
                        Change_Type = ""DELETE"",
                        Change_Date = DateTime.Now,
                        Change_User_ID = 0,
                        Table_Name = tableName,
                        Column_Name = columnName,
                        Primary_Key = keyData,
                        Old_Value = oldValue,
                        New_Value = string.Empty
                    };

                    this.Changes.Add(log);
                }
            }
        }

        return base.SaveChanges();
    }
</code></pre>
",9/17/2019 12:46,Why does my audit trail code cause a concurrency error?,<oracle><entity-framework><.net-core><entity-framework-core><audit-trail>,0,1,0
25931948,1,,19-09-2014,23-10-2020,2226,2,409,"<p>I use the following code to build up a query in jpa with hibernate 4.1.9.Final as the implementation:</p>

<pre><code>if (!StringUtils.isBlank(filterText)) {
    String search = ""%"" + request.getPaging().getFilter().getFilterText().trim().toLowerCase() + ""%"";
    String dateSearch =  search;
    try {
        dateSearch = ""%"" + DateTimeFormatUtils.formatDateOnlyForDB(filterText) + ""%"";
    } catch (IllegalArgumentException exception) {
        // no-op, it's okay if filterText is not a date
    }

    Predicate textPredicate = 
        criteriaBuilder.or(
            buildLikePredicate(criteriaBuilder, deposit, Deposit_.id, search),
            buildLikePredicate(criteriaBuilder, deposit, Deposit_.date, dateSearch),                                         
            buildLikePredicate(criteriaBuilder, deposit, Deposit_.bankAccountNumber, search),
            buildLikePredicate(criteriaBuilder, deposit, Deposit_.amount, search),
            buildLikePredicate(criteriaBuilder, merchant, Merchant_.merchId, search),
            buildLikePredicate(criteriaBuilder, merchant, Merchant_.customName, search));

        predicates.add(textPredicate);
}

return predicates.toArray(new Predicate[predicates.size()]);
</code></pre>

<p>and the code for buildLikePredicate() is:</p>

<pre><code>private &lt;R, J&gt; Predicate buildLikePredicate(
    final CriteriaBuilder criteriaBuilder, final From&lt;R, J&gt; from,
    final SingularAttribute&lt;? super J, ?&gt; column, final String searchText) {

    return criteriaBuilder.like(criteriaBuilder.lower(from.get(column).as(String.class)), searchText);
}
</code></pre>

<p>Basically I'm just building up a bunch of 'likes' against different columns and any column that isn't a String type I cast to a string for comparison purposes.</p>

<p>I run fairly extensive integration tests against in-memory HSQLDB and this all works as expected.</p>

<p>However when I run the server against a real Oracle database, I get the following:</p>

<pre><code>java.lang.IllegalArgumentException: org.hibernate.hql.internal.ast.QuerySyntaxException: expecting CLOSE, found '(' near line 1, column 277 [select generatedAlias0 from entities.VDeposit as generatedAlias0 inner join generatedAlias0.merchant as generatedAlias1 where ( generatedAlias1.customerId=100000 ) and ( generatedAlias0.date&gt;=:param0 ) and ( ( lower(cast(generatedAlias0.id as varchar2(255 char))) like :param1 ) or ( lower(cast(generatedAlias0.date as varchar2(255 char))) like :param2 ) or ( lower(generatedAlias0.bankAccountNumber) like :param3 ) or ( lower(cast(generatedAlias0.amount as varchar2(255 char))) like :param4 ) or ( lower(generatedAlias1.merchId) like :param5 ) or ( lower(generatedAlias1.customName) like :param6 ) ) order by generatedAlias0.date desc]
</code></pre>

<p>It seems to choke up on:</p>

<pre><code>cast(generatedAlias0.id as varchar2(255 char))
</code></pre>

<p>as being invalid syntax (note that it's hql syntax, not yet sql)</p>

<p>Is anyone aware of there being an Hibernate/Oracle bug when calling javax.persistence.criteria.Expression.as()?</p>

<p>Any ideas how to fix this?</p>

<p>Thanks!</p>

<p><strong>UPDATE</strong></p>

<p>This <a href=""https://stackoverflow.com/questions/4269389/using-jpa-2-0-criteria-api-and-cast-causes-generated-jpql-to-fail-in-hibernate"">SO Question</a> references the same exact problem. A ticket was filed for this bug which looks like it was fixed in Hibernate 3.6.10 and 4.1.0. However we are using version 4.1.9.Final and still seeing this issue. Was this bug reintroduced?</p>

<p><strong>UPDATE</strong></p>

<p>Upgraded to the latest Hibernate 4.3.6.Final and still seeing the same bug.</p>
",9/20/2014 8:57,how to fix this jpa/hibernate oracle error,<java><oracle><hibernate><jpa>,0,0,0
58112753,1,,26-09-2019,23-10-2020,393,1,120,"<p>I have an Oracle Stored Procedure which compiled with no error, and runs with result I expected. Here's how I call it in local DB :</p>

<pre class=""lang-sql prettyprint-override""><code>variable v_emp_cur refcursor;
  exec my_schema.SP_READ_MEMBER('12345678', '', :v_emp_cur);
print v_emp_cur;
</code></pre>

<p>It printed result well. However, when I call this SP from another DB, using a dblink, like following :</p>

<pre class=""lang-sql prettyprint-override""><code>variable v_emp_cur refcursor;
  exec my_schema.SP_READ_MEMBER@my_dblink('12345678', '', :v_emp_cur);
print v_emp_cur;
</code></pre>

<p>It returns this error message :</p>

<pre class=""lang-sql prettyprint-override""><code>BEGIN my_schema.sp_read_member@my_dblink('12345678', '', :v_emp_cur); END;
Error at line 2
ORA-00604: error occurred at recursive SQL level 1
ORA-00900: invalid SQL statement
</code></pre>

<p>Since my Stored Procedure was compiled w/o error, and returns data from local call, I will expected there is no error in it. But I'm not 100% sure, here's my Stored Procedure :</p>

<pre class=""lang-sql prettyprint-override""><code>CREATE OR REPLACE procedure my_schema.SP_READ_MEMBER(keywordP in varchar2, birthdayP in varchar2, resultP out sys_refcursor)
is
v_prg_name varchar2(20) := 'SP_READ_MEMBER';
sys_sql    varchar2(1000);


begin
  Insertlog(SYSDATE, v_prg_name, '1.0 Start');
  sys_sql :=  sys_sql || 'select a.no, a.name, a.id_no, to_char(a.birthday, ''yyyy/MM/dd'') as birthday, ''REAL member'' as mtype, email, mobile from members  a where 1=1 ';
  if keywordP is not null then
    sys_sql :=  sys_sql || ' and (a.no=''' || keywordP || ''' or a.name=''' || keywordP || ''' or a.id_no=''' || keywordP || ''') ';
  end if;
  if birthdayP is not null then
    sys_sql :=  sys_sql || ' and a.birthday=to_date(''' || birthdayP || ''', ''yyyy/MM/dd'') ';
  end if;

  open resultP for sys_sql;
  Insertlog(SYSDATE, v_prg_name, '2.0 Finished w/o error');

  exception
  when others then
  declare
    error_time VARCHAR2(30) := RTRIM(TO_CHAR(SYSDATE, 'YYYY/MM/DD, HH24:MI:SS'));
    error_code NUMBER := SQLCODE;
    error_msg  VARCHAR2(300) := SQLERRM;
  begin
    rollback;
    DBMS_OUTPUT.PUT_LINE(error_time || ',' || TO_CHAR(error_code) || ',' || error_msg);
    Insertlog(SYSDATE, v_prg_name,  error_msg || ', 3.0 ERROR, sql:' || sys_sql);
  end;
end SP_READ_REP;
/
</code></pre>

<p>How do I fix this problem ?</p>

<p>Any suggestions are welcome~</p>
",10/1/2019 3:43,"Oracle stored procedure called ok from local, but error from dblink",<oracle><stored-procedures><dblink>,1,0,0
9729492,1,,15-03-2012,23-10-2020,3144,3,1501,"<p>I've setup RStudio server and pointed it to use an existing R (2.13) installation. ROracle works fine when accessed from R, but the same does not work from RStudio web-interface.</p>

<p><code> > library(ROracle)</p>

<p>Loading required package: DBI</code></p>

<p><code> > drv &lt;- dbDriver(""Oracle"")</p>

<p>Error in .oci.Driver() : ROracle internal error [rociDrvInit, 1, -1]</code></p>

<p>I installed RStudio server with --nodeps and later pointed it to an existing installation of R
by setting the values in /etc/rstudio/rserver.conf file.</p>

<p>Tried getting help from RStudio support, but was pointed toward ""Stack Overflow"".
<a href=""http://support.rstudio.org/help/discussions/problems/1879-rstudio-roracle-internal-error"" rel=""nofollow"">http://support.rstudio.org/help/discussions/problems/1879-rstudio-roracle-internal-error</a></p>

<p>Thanks in advance,
Sai.</p>
",3/17/2012 9:33,"RStudio server ROracle throws : Error in .oci.Driver() : ROracle internal error [rociDrvInit, 1, -1]",<oracle-call-interface><rstudio>,1,0,0
26096173,1,44458802,29-09-2014,23-10-2020,2216,1,191,"<p>I am using log4j2 so as to loging databas. my code is below;</p>

<pre><code>&lt;JDBC name=""databaseAppender"" tableName=""KRITIK_KISISEL_BILGI_LOG"" bufferSize=""1""&gt;
    &lt;DataSource jndiName=""jdbc/hope"" /&gt;
    &lt;Column name=""ID"" literal=""SEQ_KRITIK_KISISEL_BILGI_LOG.nextval"" /&gt;
    &lt;Column name=""KULLANICI_ID"" pattern=""%X{kkb_userid}"" /&gt;
    &lt;Column name=""KULLANICI_IP"" pattern=""%X{kkb_userip}"" /&gt;
    &lt;Column name=""ISLEM_TARIHI"" literal=""TRUNC(sysdate)"" /&gt;
    &lt;Column name=""ISLEM_AKIS_YOLU"" pattern=""%m"" /&gt;
    &lt;Column name=""ACIKLAMA"" pattern=""%X{kkb_kriter}"" isClob=""false""/&gt;
    &lt;Column name=""VERSIYON"" literal=""0"" /&gt;
    &lt;Column name=""TANITIM_ZAMANI"" isEventTimestamp=""true"" /&gt;
    &lt;Column name=""TANITAN_KULLANICI_ID"" pattern=""%X{kkb_tanitanUserid}"" /&gt;
    &lt;Column name=""LOG_TIPI_ID"" pattern=""%X{kkb_logTipi}"" /&gt;
    &lt;Column name=""KULLANICI_KODU"" pattern=""%X{kkb_kullaniciKodu}"" /&gt;
    &lt;Column name=""SUNUCU_ADI"" pattern=""%X{kkb_serverName}"" /&gt;
&lt;/JDBC&gt;
</code></pre>

<p>but when I pass more than 1000 character in to ""ACIKLAMA"" column I am getting ORA-01461: can bind a LONG value only for insert into a LONG column error. Hovewer, my ""ACIKLAMA"" column is varchar2(4000). So, why I can not insert 1000 to 4000 character into my ""ACIKLAMA"" column;</p>

<p>error code is :</p>

<pre><code>ORA-01461: can bind a LONG value only for insert into a LONG column 
</code></pre>

<p>thank you for you interest,</p>
",6/9/2017 13:37,log4j2 loging database varchar2 error,<java><oracle><log4j><log4j2>,2,3,0
9733974,1,9733994,16-03-2012,23-10-2020,3143,1,3309,"<p>i am getting an error message when trying to insert a record, i have double checked all the values are present and data types are consistent. Can someone please help me spot the issue.</p>

<pre><code>CREATE SEQUENCE EMP_ID_SEQ
START WITH 300
INCREMENT BY 1;

CREATE TABLE STAFF(
EMP_ID NUMBER NOT NULL,
EMP_NAME VARCHAR2(20),
EMP_DOB DATE,
EMP_TEL VARCHAR2(20),
EMP_EMAIL VARCHAR2(50),
EMP_ADDR VARCHAR2(100),
EMP_HIREDATE DATE,
EMP_ENDDATE DATE,
EMP_SALARY NUMBER(7,2),
EMP_SUPERVISOR NUMBER,
 JOB_CODE NUMBER,
 BRA_CODE NUMBER);

 CREATE TRIGGER EMP_ID_TRG
BEFORE INSERT ON STAFF
FOR EACH ROW
BEGIN
SELECT EMP_ID_SEQ.NEXTVAL
INTO :NEW.EMP_ID
FROM DUAL;
END;
/

INSERT INTO STAFF VALUES ('Jaime Stark',to_date('29/04/1951','dd/mm/YYYY'),'607 4432-1059','Donec.fringilla.Donec@necurnaet.ca','P.O. Box 891, 5837 Enim Avenue',to_date('16/06/2010','dd/mm/YYYY'),NULL,41695,NULL,1,1);
</code></pre>
",3/16/2012 10:53,Not enough values error message Oracle,<sql><oracle><oracle11g><database-schema>,1,0,0
9743439,1,10197099,16-03-2012,23-10-2020,3143,2,4828,"<p>This one has me stumped, so I thought I'd see if anyone else has ran into this issue and/or knows of a workaround.</p>

<p>I have the following <code>SELECT</code> statement:</p>

<pre><code>SELECT * FROM TPM_VIEWSEARCH_EXPORT VS WHERE (PROJECTTYPEID IN (1))
</code></pre>

<p>This works fine, though it's a pretty slow query that returns about 3,000 rows.  However, I want to order the results.  So I try:</p>

<pre><code>SELECT * FROM TPM_VIEWSEARCH_EXPORT VS WHERE (PROJECTTYPEID IN (1)) ORDER BY PROJECTID, VERSIONID
</code></pre>

<p>When I do this, the query runs for about 25 seconds and then returns:</p>

<blockquote>
  <p>ORA-00600: internal error code, arguments: [kokegPinLob1], [], [],
  [], [], [], [], [], [], [], [], [] </p>
</blockquote>

<p>I can also move the <code>ORDER BY</code> clause into the view definition itself, and get the same error.  The annoying thing is this repros only on our production server (which runs on Linux), and not on my development server which runs locally on Windows.  However, it does repro 100% of the time.</p>

<p>The VIEW definition may or may not matter, but here it is anyway:</p>

<pre><code>CREATE VIEW TPM_VIEWSEARCH_EXPORT AS
   SELECT
      V.PROJECTID, V.VERSIONID, V.NAME, V.STAGEID, V.REQUESTTYPE, V.PRIORITY, V.HEALTH, V.TRAININGDELIVERYSTART, V.TRAININGDELIVERYEND, V.MEASUREMENTINFO, V.DESCRIPTION, V.BUSINESSSPONSORLEVELINVOLVE,
      P.INITIATIVEID, P.LEADERSHIPONLY, P.BUSINESSLAUNCHDATE, P.EXPECTEDBUSINESSRESULTS, P.PROJECTTYPEID,
      T.SHORTNAME as ProjectType,
      I.NAME as InitiativeName, 
      C.NAME as TrainingCategory,
      S.NAME as StageName,
      PTO.FIRSTNAME as PTOFirst, PTO.LASTNAME as PTOLast,
      STO.FIRSTNAME as STOFirst, STO.LASTNAME as STOLast,
      LTS.FIRSTNAME as LTSFirst, LTS.LASTNAME as LTSLast,
      R.FIRSTNAME as ReqFirst, R.LASTNAME as ReqLast,
      BS.FIRSTNAME as BSFirst, BS.LASTNAME as BSLast,
      (select WM_CONCAT(FIRSTNAME || ' ' || LASTNAME) from TPM_PROJECTVERSIONSME inner join TPM_USER USING (USERID) where PROJECTID=V.PROJECTID and VERSIONID=V.VERSIONID) as SME,
      (select WM_CONCAT(NAME) from TPM_PROJECTAREAS inner join TPM_AREAS USING (AREAID) where PROJECTID=V.PROJECTID) as Areas,
      (select WM_CONCAT(NAME) from TPM_PROJECTWORKGROUPS inner join TPM_WORKGROUPS USING (WORKGROUPID) where PROJECTID=V.PROJECTID) as Workgroups,
      (select WM_CONCAT(NAME) from TPM_PROJECTVERSIONSYSTEMS inner join TPM_SYSTEMS USING (SYSTEMID) where PROJECTID=V.PROJECTID and VERSIONID=V.VERSIONID) as Systems,
      (select WM_CONCAT(NAME) from TPM_PROJECTVERSIONTEAMS inner join TPM_DEVELOPMENTTEAMS USING (TEAMID) where PROJECTID=V.PROJECTID and VERSIONID=V.VERSIONID) as SupportingDevTeams
   FROM TPM_PROJECTVERSION V
   INNER JOIN TPM_PROJECT P ON P.PROJECTID = V.PROJECTID
   INNER JOIN TPM_PROJECTTYPES T ON T.PROJECTTYPEID = P.PROJECTTYPEID
   INNER JOIN TPM_INITIATIVES I ON I.INITIATIVEID = P.INITIATIVEID
   INNER JOIN TPM_PROJECTSTAGE S ON S.STAGEID = V.STAGEID
   INNER JOIN TPM_PROJECTCATEGORIES PC ON (PC.PROJECTID=V.PROJECTID)
   INNER JOIN TPM_TRAININGCATEGORIES C ON (C.CATEGORYID=PC.CATEGORYID)
   INNER JOIN TPM_USER R ON (V.REQUESTOR=R.USERID)
   INNER JOIN TPM_USER BS ON (V.BUSINESSSPONSOR=BS.USERID)
   LEFT JOIN TPM_USER PTO ON PTO.USERID = V.PRIMARYTRAININGOWNER
   LEFT JOIN TPM_USER STO ON (V.SECONDARYTRAININGOWNER=STO.USERID)
   LEFT JOIN TPM_USER LTS ON (V.LEADTRAININGSPONSOR=LTS.USERID)
</code></pre>

<p>The DBAs that run the production server claim this is a known Oracle bug, however no patch is available.  Is this truly an Oracle bug, or does this issue have something to do with the view definition or the data in the database.</p>

<p><strong>UPDATE:</strong></p>

<p>Oracle version (Dev machine, which works):</p>

<pre><code>Oracle Database 11g Express Edition Release 11.2.0.2.0 - Beta
PL/SQL Release 11.2.0.2.0 - Beta
CORE    11.2.0.2.0  Production
TNS for 32-bit Windows: Version 11.2.0.2.0 - Beta
NLSRTL Version 11.2.0.2.0 - Production
</code></pre>

<p>Oracle version (Production):</p>

<pre><code>TNS for Solaris: Version 11.2.0.2.0 - Production
PL/SQL Release 11.2.0.2.0 - Production
Oracle Database 11g Enterprise Edition Release 11.2.0.2.0 - 64bit Production
NLSRTL Version 11.2.0.2.0 - Production
CORE    11.2.0.2.0  Production
</code></pre>
",4/17/2012 18:42,Internal Oracle error when view is queried with an ORDER BY clause,<sql><oracle><oracle11g>,2,4,0
9743084,1,9743373,16-03-2012,23-10-2020,3143,9,21584,"<p>I am updating a BLOB with large mount of text and I get this error:</p>

<pre><code>SQL Error: ORA-06502: PL/SQL: numeric or value error: raw variable length too long
</code></pre>

<p>Is there any way around it?</p>

<p>The text is 2,670 characters long, being converted via <code>utl_i18n.string_to_raw</code>, as explained in <a href=""https://stackoverflow.com/questions/9218474/how-do-i-edit-blobs-containing-json-in-oracle-sql-developer"">How do I edit BLOBs (containing JSON) in Oracle SQL Developer?</a>, and is all on one line in the query.</p>

<p><strong>Update:</strong> The BLOB in question already contains text that is 2,686 characters long, which is longer than the text I am trying to insert.</p>
",3/16/2012 20:11,"How can I avoid ""raw variable length too long"" errors in SQL Developer?",<sql><oracle><oracle-sqldeveloper>,2,2,1
9756344,1,,18-03-2012,23-10-2020,3141,1,12787,"<p>When installing Oracle11.2.0 g, I get database Configuration Assistant warning- Enterprise manager configuration failed due to foll. error:Listener is not up or database service is not registered with it.Start the Listener and register database service and run EM Configuration assistant again.Please guide me how to proceed..
Hence I am not able to connect JavaJDBC program with Oracle</p>
",3/19/2012 10:59,Oracle11g installation error for Listener,<java><oracle><jdbc>,2,0,1
58141585,1,58141615,27-09-2019,23-10-2020,392,1,31,"<p>I have script in Oracle SQL:</p>

<pre><code>CREATE TABLE ""CONNECTIONS_DB""
(""USER"" VARCHAR2(4) NOT NULL,
 ""TIME"" DATE NOT NULL,
 ""STATUS"" BOOLEAN NOT NULL,
 CONSTRAINT ""CONNECTIONS_DB_PK"" PRIMARY KEY (""USER"", ""TIME"", ""STATUS""),
);
</code></pre>

<p>and it returns next error:</p>

<pre><code>Error starting at line : 616 in command -
CREATE TABLE ""CONNECTIONS_DB""
(""USER"" VARCHAR2(4) NOT NULL,
 ""TIME"" DATE NOT NULL,
 ""STATUS"" BOOLEAN NOT NULL,
 CONSTRAINT ""CONNECTIONS_DB_PK"" PRIMARY KEY (""USER"", ""TIME"", ""STATUS""),
)
Error report -
ORA-00904: : недопустимый идентификатор
00904. 00000 -  ""%s: invalid identifier""
*Cause:    
*Action:
</code></pre>

<p>How to fix this?</p>
",9/27/2019 21:45,Oracle SQL script giving error. I try to create table,<sql><oracle><create-table>,1,0,0
10019019,1,10019113,4/4/2012,23-10-2020,3124,2,4016,"<p>I've got a problem in an Oracle function execution. I've a table <code>loginfo(username,password,type)</code> and I've a function like this:</p>

<pre><code>CREATE OR REPLACE FUNCTION login(name in varchar2,pass in varchar2 )
    RETURN integer
    IS 
    v_type integer;
    BEGIN 
    Select loginfo.type 
    INTO v_type from loginfo
    where loginfo.username=name 
    and loginfo.password=pass;
    RETURN (v_type); 
    END;
</code></pre>

<p>I've two types of loginfo; type 1 and 2. If I call this function from php with a parameter that should return type 1 it does. When I call this function with a parameter that should return type 2 it returns the error <code>OCI_NO_DATA</code> in the PHP page. However, when I call function from Oracle it returns 2.</p>

<p>It should return type 2 when my parameters are <code>username = '8801716560946'</code> and <code>password = '123456'</code>.</p>
",6/13/2012 15:35,OCI_NO_DATA oci8 oracle error,<php><oracle><plsql><oracle10g>,2,0,0
17623030,1,17626408,12/7/2013,23-10-2020,2660,1,3201,"<p>I Understand that we can have tables with same name as long as they are in different schema. Let say, both schema tables are dumped to same tablespace even then it is valid? I think as per my knowledge it is valid.. Is my understanding correct? Or is there any clause in this scenario? or any other issues?</p>
",7/13/2013 2:30,Oracle - Create two tables of different schema with same name in same table space. Is it valid? Does not produce any errors?,<oracle><schema><tablespace>,1,2,0
